id,word,definition,ratio,partial_ratio,token_sort_ratio,token_set_ratio,WRatio
7855,cinsel,"cinsiyetle ilgili, cinsî, eşeysel, seksüel",25,67,28,28,60
1821,anımsayış,"anımsama işi, hatırlayış",55,67,56,56,60
7069,börek,"açılmış hamurun veya yufkanın arasına, peynir, kıyma, ıspanak vb. konularak çeşitli biçimlerde pişirilen hamur işi",5,40,7,7,30
37150,sokak,"i̇l, ilçe vb. yerleşim bölgelerinde, iki yanında evler olan, caddeye oranla daha dar veya kısa olabilen yol",5,40,6,6,24
34385,rest,"pokerde, bir oyuncunun önündeki paranın tümü",12,50,14,14,30
21191,kanunname,yasa kitabı,20,22,30,30,28
43916,yalıtkan,"herhangi bir teması, sürtünmeyi önlemek için elektrik iletkenlerini saran, koruyan porselen, kauçuk vb. madde",10,38,11,11,28
742,akvaryum,tatlı veya tuzlu su hayvanlarının ve su bitkilerinin yapay bir ortamda beslendiği ve yetiştirildiği cam su kabı,10,38,8,9,23
38157,sürre,osmanlı padişahlarının her yıl mekke ve medine'ye gönderdikleri para ve armağanlar,9,20,9,10,15
45079,yendirmek,yenme işini yaptırmak,47,56,33,33,50
29092,mirasyedi,çok savurgan kimse,30,33,23,23,31
46624,zindan,tutuklu veya hükümlülerin içine konulduğu kapalı yer,14,33,15,15,30
45043,yemeni,bir tür hafif ve kaba ayakkabı,6,17,11,11,15
27137,loda,üzeri toprak veya otla örtülmüş saman yığını,8,50,14,14,30
21408,kapuz,i̇çine girilmeyen sık orman,12,20,6,6,18
24211,kopuş,kopma işi,57,60,43,43,57
27189,lotarya,ad veya numara çekilerek oynanan şans oyunlarının genel adı,15,43,18,18,26
27229,maaile,"ailece, ev halkıyla birlikte",29,50,24,24,45
16302,habbe,"tahıl tanesi, evin",26,40,27,27,36
28942,mikado,japon imparatorlarına verilen unvan,15,33,15,15,30
39741,tavizsiz,ödünsüz,27,29,33,33,45
6910,burç,"kale duvarlarından daha yüksek, yuvarlak, dört köşe veya çok köşeli kale çıkıntısı",7,25,5,6,20
28004,materyal,"yazılı, sözlü, görüntülü, kaydedilmiş her türlü belge",16,38,24,24,43
40306,telekinezi,uza devim,21,24,32,32,30
19377,irşat,"doğru yolu gösterme, uyarma",12,40,13,13,36
35581,saten,"parlak, pamuklu kumaş",8,20,8,8,18
5398,besi,bir şeyi istenilen durumda tutmak veya oturtmak için kullanılan takoz vb. şeyler,10,50,7,7,30
32003,otlamak,"hayvan, dolaşarak yerdeki ot, çimen, yaprak vb.ni yemek, yayılmak",17,57,18,18,34
20601,kahırlı,"üzüntü, sıkıntı dolu",22,43,26,26,39
47245,çarpıntılı,"heyecanlı, telaşlı",36,40,38,38,40
39253,tamik,derinleştirme,22,40,22,22,36
48941,ölçülü,"belli bir ölçüye göre düzenlenmiş olan (manzume, düzyazı), vezinli, mevzun",15,67,6,6,60
14161,gabin,edimler arasında açık oransızlık,11,40,17,17,36
40800,teshin,isıtma,17,17,17,17,17
31725,onkoloji,urları inceleyen tıp dalı,12,25,12,12,22
17734,holosen,dördüncü çağın en yeni dönemi,11,29,13,13,26
20679,kalakalmak,bir şey veya durum karşısında şaşırmak,29,50,29,29,45
27700,mango,hint kirazı,12,20,12,12,18
21404,kapuska,etle pişirilmiş lahana yemeği,11,14,11,11,25
35370,sapıklık,sapıkça davranış,50,62,43,43,56
21057,kanal,"bazı bölgeleri sulamak, kurutmak amacıyla veya gemilerin işlemesine elverişli, insan eliyle açılmış su yolu",9,60,7,7,36
23886,kolyoz,"uskumrugillerden, uzunluğu 30-35 santimetre olan, akdeniz ve karadeniz'de yaşayan bir tür balık (scomber colias)",8,33,9,9,20
1927,araban,klasik türk müziğinde bir makam,22,33,23,23,30
46347,zannetmek,sanmak,53,50,53,53,53
50023,ısıtmak,sıcak duruma getirmek,36,43,29,29,49
27318,maestro,besteci,43,43,43,43,43
29431,muazzep,"acı, sıkıntı, azap çeken",19,43,21,21,39
7649,cerahat,i̇rin,17,20,17,17,17
36210,sendrom,sıkıntı,29,29,29,29,29
27417,mahrum,yoksun,17,17,17,17,17
13925,fototerapi,işık kullanılarak yapılan tedavi,19,40,19,19,36
14282,gardırop,giysi dolabı,30,38,20,20,34
41384,tornavida,"vidaları söküp takmakta kullanılan, ucu düz veya yıldız biçiminde alet",18,33,19,19,48
42661,uyruk,"bir devlete vatandaşlık bağıyla bağlı olan kimse, tebaa",7,20,10,10,12
43704,yakabilmek,yakma ihtimali veya imkânı bulunmak,36,50,32,32,45
2355,asap,sinir,22,0,22,22,22
27228,maada,"-den başka, gayrı",27,40,40,40,36
34261,rehberlik,öğrencilerinin sorunlarını öğrenerek onlara yardımda bulunma,17,56,18,18,50
29539,muhayyile,hayal gücü,42,44,47,47,47
36309,sergen,"nesnelerin, insanlara gösterilmek, satılmak için sergilendiği camlı bölme veya yer, camekân, vitrin",11,50,12,12,38
35653,savaşım,"herhangi bir amaca erişmek, bir güce karşı koyabilmek amacıyla bir kişi veya grubun sürekli çabası, mücadele",9,43,11,12,26
33802,psişik,ruhsal,17,17,17,17,17
17752,hoplatmak,çocuğu koltuklarından tutup hafifçe havaya fırlatarak eğlendirmek,19,44,14,14,40
27235,maaş,aylık,22,0,22,22,22
457,aile,aynı gaye üzerinde anlaşan ve birlikte çalışan kimselerin bütünü,12,50,13,13,30
30287,müstenkif,"oy vermekten veya bir karara katılmaktan çekinen, çekimser",18,44,16,16,53
46095,yıkıcı,yıkmacı,77,67,77,77,77
9158,desise,"aldatma, oyun, düzen, hile, entrika",20,33,22,22,30
37563,stop,telgraf ve telefonla olan haberleşmelerde cümleleri birbirinden ayırmak için kullanılan bir söz,4,25,6,6,28
45023,yemci,yem satan kimse,40,60,30,30,64
24373,korvet,denizaltılara karşı özel olarak silahlandırılan bir tür savaş gemisi,14,33,14,14,20
42337,ululuk,"büyüklük, büyük olma durumu, yücelik, izzet",16,33,20,20,30
14715,gerilemek,"geri çekilmek, geriye çekilmek",46,67,39,43,60
27980,masumiyet,masumluk,59,62,59,59,59
34553,ruhani,ruhla ilgili,56,67,44,44,62
33154,peso,"arjantin, dominik cumhuriyeti, filipinler, kolombiya, küba, meksika, şili ve uruguay para birimi",6,50,6,6,30
3267,azize,ermiş kadın,12,20,12,12,18
19749,ivesi,"genellikle güneydoğu anadolu'da yetiştirilen, başı kahverengi, kirli sarı veya siyah olan, vücudu beyaz, yapağısı kaba ve karışık olan, süt verimi yüksek bir tür koyun",6,40,6,6,24
37938,sözce,söz bakımından,32,60,24,24,57
38000,sülükler,"halkalılar takımından, tatlı ve tuzlu sularda yaşayan, uzun ve yassı vücutları otuz dört parçadan oluşmuş, gözleri gelişmemiş, iki çekmenli, kan emen türlerinde tükürük bezlerinin bir salgısı kanın pıhtılaşmasını önleyen bir enzim yapan asalaklar sınıfı",6,50,5,5,38
34424,rezidans,saray konut,32,38,21,21,32
34497,roda,yöntemine uygun düzgün sarılmış halat yumağı,8,25,9,9,15
30023,müjdeci,muştucu,29,29,31,31,31
41262,topla,üç parmaklı dirgen,17,40,20,20,34
30526,mızıkacı,bandocu,27,29,27,27,27
35394,sarat,büyük delikli kalbur,16,40,17,17,36
18396,ihtarname,"resmî ihtar yazısı, protesto",38,67,34,34,60
40091,tefrika,"gazete veya dergilerde çıkan, birbirini tamamlayan yazılardan oluşan dizi",15,43,13,13,26
25719,külfet,büyük masraf,22,17,27,27,27
39836,tazip,"sıkıntıya sokma, üzme",23,40,25,25,36
43358,veronika,yavşan otu,22,25,22,22,22
37426,soğan,"çiğdem, lale, zambak, sarımsak vb. bitkilerin toprak altındaki yumru kökü",10,40,8,8,24
27816,mapushane,cezaevi,25,33,25,25,25
40082,teferrüç,"açılma, ferahlama",24,38,29,29,45
33984,rabıta,"bağlayan şey, bağ",26,33,27,27,43
28293,mehtap,ay ışığı,14,0,14,14,14
26873,layık,"nitelikleri, özü, hareketleri, davranışlarıyla bir şeyi elde etmeye hak kazanmış olan",9,40,12,12,34
11786,elbise,giysi,36,44,36,36,36
4944,başoyuncu,"bir filmde veya tiyatro eserinde başrolü canlandıran kadın oyuncu, başaktris, primadonna",19,67,19,19,40
94,aborda,"bir deniz teknesinin başka bir tekneye, bir iskeleye veya bir rıhtıma yanını vererek yanaşması",8,33,10,11,28
18828,imamet,i̇mamlık,57,67,57,57,57
30416,müzelik,müzeye konulacak değerde veya eskilikte olan,27,57,16,16,45
22249,kavurmak,bir şeyi bir kabın içinde kendisinden başka bir malzeme koymadan pişirmek,15,50,15,17,30
42821,uzuv,organ,0,0,0,0,0
11869,elim,acıklı,20,29,20,20,26
4836,bağışıklık,bazı mikroplara karşı aşı veya doğal yolla kazanılmış direnç durumu,21,40,24,24,36
30418,müzevir,arabozan,13,14,14,14,14
39955,tebahhur,"su, sıvı vb. kaynayıp buhar olma, buğulaşma, buharlaşma, uçma",14,38,13,13,34
4519,batik,bu kumaştan yapılan (giysi),25,40,20,20,36
38485,sıngın,"gözü korkmuş, sinmiş (kimse)",12,33,14,14,30
49924,ısfahan,klasik türk müziğinde dügâh perdesindeki makamlardan biri,12,43,13,13,39
36037,sekizinci,"sekiz sayısının sıra sıfatı, sırada yedinciden sonra gelen",27,56,27,27,57
30046,mülahham,şişman,29,17,31,31,31
11581,egzotizm,yabancıllık,0,0,0,0,0
6892,burun,"kibir, büyüklenme",27,40,21,21,36
36328,sergin,yatan (hasta),11,17,24,24,15
49556,üleş,pay,0,0,0,0,0
24300,korno,"bir ağızlık, kendi üzerine dolanmış koni biçiminde uzun bir boru ve ağzı genişçe açılan bir kulaklıktan oluşan üflemeli bakır çalgı",7,40,8,8,24
17813,hoyratlık,hoyratça davranış,54,67,48,48,64
13001,eşantiyon,"bir malın niteliğini belirtmek, özelliklerini göstermek amacıyla parasız verilen veya gönderilen mal",11,44,13,13,26
41156,tokmak,ağaçtan yapılmış iri çekiç,19,33,21,21,43
6493,boğada,yıkanmak üzere hazırlanmış çamaşırın üzerine sıcak kül suyu süzme işi,5,33,6,6,20
40027,tedafüi,"savunma ile ilgili olan, savunmalık",10,29,10,10,30
4776,bağrış,bağırma işi,59,67,59,59,60
9694,dinlenmek,"güç kazanmak için çalışmaya ara vermek, yorgunluğunu gidermek, soluklanmak, istirahat etmek",16,44,17,17,32
49227,örüntü,olay veya nesnelerin düzenli bir biçimde birbirini takip ederek gelişmesi,10,33,8,8,40
46519,zevalsiz,"yok olmayan, ortadan kalkmayan, bitmeyen, kalımlı",11,25,11,11,22
1382,ambar,eşya taşıma işleri yapan kurum veya ortaklık,16,40,12,12,24
17199,hayvan,"at, eşek, katır gibi türlü hizmetlerde kullanılan yaratık",13,33,14,14,20
8005,cüssesiz,"i̇nce yapılı, ufak tefek, güçsüz (kimse)",21,38,15,15,26
37577,striptiz,"genellikle gece kulüplerinde, pavyonlarda genç bir kadın oyuncunun müzik eşliğinde dans edip soyunarak yaptığı gösteri",8,50,12,12,30
2143,arktik,"kuzey kutbu'yla ilgili, kuzey kutbu yakınında olan",14,33,11,14,20
8119,dakikalık,belli bir dakika süresince yapılan veya olan,26,67,31,31,67
10218,donamak,"süslemek, tezyin etmek",21,43,15,15,39
35905,sağlıksız,"sağlık durumu iyi olmayan, sağlığı bozuk, sıhhatsiz",30,67,31,31,67
40188,tekinsiz,"tekin olmayan, uğursuz",47,62,48,48,56
32971,pelesenk,türlü bitkilerden çıkarılan kokulu bir reçine,19,50,20,20,53
20100,işlerlik,gereken sonucu verecek nitelikte çalışma durumu,18,62,22,22,56
32024,otogar,şehirler arası çalışan motorlu taşıtların yolcularını aldıkları ve indirdikleri yer,11,67,11,11,40
27661,mandal,"ut, kanun, keman vb. çalgıların tellerini geren düğme",17,50,19,19,30
37968,söğütlük,söğüt ağacı bol olan yer,38,62,22,22,54
43647,yabancı,"bir konuda bilgisi, deneyimi olmayan",19,43,19,19,39
32912,paçavra,"eskimiş bez veya kumaş parçası, çaput",23,57,25,25,60
35864,sağanak,"ani, şiddetli veya art arda oluşan hareketler",19,43,16,16,39
22393,kaynaşma,"kalabalığın çok olduğu bir yerde kıpırdanma, hareketlilik",18,50,19,19,45
46741,zıddiyet,"geçimsizlik, çekemezlik, birbini sevmeme",12,38,14,14,34
3115,ayrıt,i̇ki düzlemin ara kesiti,21,40,21,21,36
43452,viranelik,ev yıkıntıları bulunan yer,29,33,23,23,30
40195,tekke,"tarikattan olanların barındıkları, ibadet ve tören yaptıkları yer, dergâh",10,40,11,11,24
4757,bağlaşım,bir dizgenin veya alt dizgenin başka bir dizge üzerindeki etkisi,14,38,11,14,34
39354,tanımazlık,tanımama durumu,48,60,48,48,57
24702,kuartet,dörtlü,31,33,36,36,45
19923,içkili,i̇çki içmiş olan,45,67,42,42,54
25397,kuşçu,süs kuşları yetiştirip satan kimse,15,60,16,16,45
27356,mahcur,kısıtlı,0,0,0,0,0
17012,hatırlatma,anımsatma,63,67,63,63,63
47492,çekememek,kıskanmak,33,35,35,35,35
15555,gönül,"sevgi, istek, düşünüş, anma, hatır vb. kalpte oluşan duyguların kaynağı",11,40,9,9,38
11520,edivermek,çabucak yapmak,17,22,18,18,18
50018,ısırık,isırılan yerde kalan iz,34,67,34,34,60
10237,donatı,teçhizat,29,36,31,31,31
6207,boci,"ağır yük taşımaya yarayan, iki kalın ve küçük tekerleği olan el arabası",3,25,9,9,15
18679,ilgililik,"i̇lgili olma durumu, alakadarlık, alakalılık",30,67,27,27,60
25092,kurtçuk,"bazı hayvanların, özellikle böceklerin yumurtadan çıktıktan sonra, krizalit veya ergin karakterlerini kazanmadan önceki evresi, sürfe, larva",8,43,7,7,30
7628,cennet,herhangi bir şeyden fazlasıyla bulunan yer,17,33,12,12,30
13412,fenomen,olay,18,25,18,18,22
18185,iblisçe,şeytana yakışır,9,0,10,10,15
8396,darphane,madenî para basılan yer,39,38,33,33,45
4661,bazalt,"koyu renkli, sert bir tür yanardağ kültesi",21,33,13,13,45
24997,kurgan,i̇lk çağ'da mezar üzerine toprak yığılarak yapılan küçük tepe,12,33,13,13,20
15431,göbeksiz,göbeği olmayan,45,62,40,40,51
9901,dizey,"hesap ve kumanda işlerini gerçekleştirmeye yarayan elektronik devre, matris",10,60,10,10,36
32074,oturaklı,yerinde sağlam duran,21,38,29,29,34
39254,tamim,"genelge, sirküler",9,20,10,10,18
7085,böylesi,"bunun gibisi, bu biçimde olanı",16,43,24,24,45
3242,azca,oldukça az,29,50,46,46,45
42695,uyurgezer,"uykusu sırasında konuşan, yürüyen (kimse), sairfilmenam",22,33,17,17,38
9209,detaylı,ayrıntılı,50,46,50,50,50
36320,sergilemek,"bazı şeyleri göstermek, tanıtmak veya satmak amacıyla herhangi bir biçimde, herkesin görebileceği bir yere yerleştirmek, teşhir etmek",14,60,15,15,36
35564,sarıçalı,"ayrı taç yapraklı iki çeneklilerden, çiçekleri sarı, meyvesi ekşi ve kırmızı renkte, kabuğu ve kökü solucan düşürücü ilaç olarak kullanılan bir bitki, kadıntuzluğu, çobantuzluğu, amberbaris (berberis vulgaris)",7,50,7,7,40
2320,arşiv,belgelik,15,20,15,15,18
25952,küşne,karaburçak,13,20,15,15,22
26809,lapçın,"tabanı meşinden olan mest, edik",16,33,17,17,51
32356,palan,"genellikle eşeklere, bazen de atlara vurulan, kaşsız, enli, yayvan ve yumuşak bir tür eyer",8,60,9,9,36
38665,sıyırtma,bir tür balık yakalama yöntemi,21,38,28,28,34
16794,hardaliye,i̇çine hardal katılarak yapılan üzüm şırası,27,67,33,33,67
2536,asır,çağ,29,0,33,33,45
36227,senir,i̇ki dağ arasındaki sırt,28,40,28,28,36
29624,mukavva,kalın karton,32,29,32,32,32
16243,güçlük,"ağır ve yorucu emek, zahmet, meşakkat",5,17,5,5,20
47755,çenk,"arpı andıran, telli bir çalgı",6,25,7,7,20
23025,kerhane,genelev,43,43,43,43,43
23354,keşşaflık,i̇zcilik,24,25,24,24,24
16026,gümrah,"deli dolu, gür akan (su)",27,67,16,16,54
17767,horhor,gür ve ses çıkararak akan su,12,17,12,12,30
21745,karnabahar,"turpgillerden, çiçekleri etli ve tanecikli bir görünüşte olan, yaprakları lahana yaprağına benzeyen, sebze olarak kullanılan bir bitki (brassica oleracea botrytis)",10,50,11,11,30
34156,rasathane,gözlemevi,11,11,12,12,12
42431,uruk,"soy, sülale",0,0,0,0,0
10955,dövmek,"çarpmak, sertçe dokunmak",20,33,23,23,36
19133,inkılap,"toplum düzenini ve yapısını daha iyi duruma getirmek için yapılan köklü değişiklik, iyileştirme, devrim, reform",10,43,13,13,26
21038,kamçılamak,"yağmur, kar, rüzgâr hızla çarpmak",37,60,32,32,50
871,alagarson,oğlan saçı biçiminde kısa kesilmiş kadın saçı,19,33,20,21,38
50564,şerefiye,"bir yer bayındır duruma getirildiğinde çevrede bulunan mülklerin değeri arttığından, sahiplerinden belediyece alınan para",9,62,10,10,37
30603,nakit,"para, akçe",27,40,31,31,40
27351,mahcubiyet,utangaçlık,20,20,21,21,21
19320,iradesiz,i̇stençsiz,56,50,59,59,59
24228,kopça,"bir giysinin iki yanını bitiştirmeye yarayan ve metal bir halka ile bir çengelden oluşan araç, agraf",8,40,6,6,28
24881,kumluk,kumu çok olan,53,67,56,56,60
41605,tumturaklı,"anlama bir şey katmayan, bir anlam bildirmeyen ancak kulağa hoş gelen, gösterişli",13,30,14,14,43
34342,resen,"bağımsız olarak, kimseye bağlı olmaksızın",17,40,13,13,24
29609,mukannen,"kanun durumuna gelmiş, kanunlaşmış",29,50,34,34,45
28435,menfez,"genellikle banyo ve tuvaletlerde bulunan, panjur gibi açılıp kapanan havalandırma penceresi",8,50,8,8,30
21471,karabet,yakınlık,13,14,13,13,13
26907,legallik,yasallık,50,50,50,50,50
34694,sabahları,sabah vaktinde,52,67,52,52,60
30257,müstahzar,"kullanıma hazır duruma getirilmiş, hazırlanmış",22,56,23,23,56
45531,yorabilmek,yormaya gücü yetmek,48,40,30,30,52
28441,menfilik,olumsuzluk,33,40,33,33,33
42178,tıraşlamak,"bir şeyin üzerindeki pürüzleri almak, yontmak",25,50,24,24,45
16191,güvensiz,"başkalarına güvenmeyen, itimatsız",34,62,32,32,51
12434,esirgemek,"korumak, himaye etmek, vikaye etmek",27,56,24,28,50
33224,pijama,i̇ki parçadan oluşan yatak giysisi,15,50,15,15,45
31270,nörolog,sinir hastalıkları uzmanı,19,29,13,13,30
41962,tümce,cümle,60,60,50,50,50
40721,termometre,sıcaklıkölçer,17,20,19,19,19
21312,kapitone,"i̇çi pamuk veya yün vatka ile doldurularak dikilmiş, döşemelik veya giyim eşyası yapımında kullanılan kumaş",9,50,9,10,30
13967,frijider,buzdolabı,12,12,12,12,12
38288,sütçüler,isparta iline bağlı ilçelerden biri,28,50,15,15,54
50636,şifahane,hastane,53,62,53,53,53
40898,tevil,çevri,60,67,67,67,67
40129,tehyiç,"coşturma, heyecanlandırma",19,33,21,21,36
23188,kesişen,bir nokta veya çizgi üzerinde birbirini kesip geçen (çizgiler veya yüzeyler),14,57,16,17,40
13458,ferma,av köpeğinin gizlendiği yerden avı gözetlemesi,12,40,8,8,24
309,adımlık,adım uzunluğunda olan,36,57,36,36,61
19584,istim,i̇slim,73,60,73,73,73
13909,fota,i̇çinde şarap yapılan bir tür fıçı,5,25,17,17,22
19217,intaniye,mikropla bulaşan hastalıklar,22,38,22,22,34
15063,gibisi,benzeri,31,17,31,31,31
48599,çıkrık,"i̇plik bükme, iplik sarma vb. işlerde kullanılan, el veya ayakla çevrilen dolap",9,17,10,10,24
2114,arkadaş,"bir ortamda birlikte bulunanlardan her biri, hempa, refik",19,57,16,16,34
11468,edebiyat,"olay, düşünce, duygu ve hayallerin dil aracılığıyla sözlü veya yazılı olarak biçimlendirilmesi sanatı, yazın (ii), gökçe yazın",10,38,12,12,23
18613,ilca,"zorlama, zorunda bırakma",14,50,15,15,45
50122,şahlanmak,"at, ön ayaklarını yerden keserek arka ayakları üstünde durmak, şaha kalkmak",17,67,18,18,60
6118,bizar,"tedirgin, bezmiş, usanmış, bezginlik getirmiş bir biçimde",13,40,14,14,24
14760,gerzek,geri zekâlı,71,67,75,75,75
39198,talepname,i̇stek bildiren belge,33,33,27,27,33
26540,kıygın,mağdur,0,0,0,0,0
1934,arabozan,"i̇ki kişinin arasındaki dostluğu veya geçimi bozan (kimse), ara bozucu, ordubozan, fesatçı, fitçi, nifakçı, münafık, müfsit, müzevir",11,62,13,13,37
16486,haksızca,"hakka, adalete uymayan",27,50,28,28,45
10351,dozer,"tırtıllı veya lastik tekerlekli yol yapım makinesi, yoldüzler",12,60,12,12,48
2964,aydınlanma,"bir yüzeyin, karşısına konulan eşit ışık kaynaklarının sayısı ile orantılı olarak aydınlık görünmesi",15,60,17,17,36
45928,yüksüz,yükü olmayan,44,67,29,29,45
8957,denktaş,"denk, eşit",59,57,62,62,59
41863,tuzlukçu,konya iline bağlı ilçelerden biri,10,25,10,10,25
18170,ibate,barındırma,27,40,27,27,36
34198,reaksiyon,yanıt,29,40,29,29,36
21006,kampanya,"politika, ekonomi, kültür vb. alanlarda belirli bir süredeki etkinlik dönemi",14,50,10,10,30
20709,kalbur,tahıl ve başka iri taneli maddeleri elemek için kullanılan büyük delikli veya seyrek telli elek,10,50,10,10,30
6062,bitiş,bitme işi,71,60,71,71,71
725,aktiflik,etkinlik,62,67,62,62,62
27695,manga,savaş gemilerinde deniz erlerinin yattığı koğuş,12,40,12,12,24
23206,keskinci,kalabalık yerlerde cepleri jiletle keserek hırsızlık yapan kimse,17,50,17,17,45
40518,tensikat,bir iş yerinde kadro düzenlemeleri,19,38,24,24,34
18142,hışıltı,sert ve sürekli çıkan ses,12,29,13,13,26
23004,kerata,küçüklere sevgi ile söylenen bir sitem sözü,16,33,19,19,45
43867,yaldızsız,"aldatmayan, göz boyamayan",24,33,25,25,30
35435,sarkmak,karşı cins ile ilişki kurmayı veya arkadaş olmayı istemek,22,57,19,19,34
49628,ünsüz,"ünü olmayan, şöhretsiz",30,60,29,29,60
1527,analoji,örnekseme,12,14,13,13,13
20340,kabarmak,"öfke, sevgi vb. duygular gittikçe güçlenmek",24,25,18,18,32
38699,sızıntı,sızan şey,50,57,50,50,50
50404,şebboy,"turpgillerden, güzel kokulu, dar yapraklı, değişik renkli çiçekleri olan, çok yıllık ve otsu bir süs bitkisi (cheiranthus cheiri)",6,33,6,6,20
30409,müzeci,müze kuran veya müzede çalışan kimse,24,67,16,16,54
28186,mealen,anlamca,31,33,31,31,31
34890,sakal,bazı hayvanlarda çene altında bulunan kılların tümü,11,40,11,11,34
1542,anane,gelenek,33,40,33,33,33
34213,recim,"taşa tutma, taşa tutarak öldürme",11,40,18,21,36
33552,porfir,kayaç,0,0,0,0,0
37529,statüko,"süregelen düzenin korunması durumu, sürer durum",15,29,8,8,30
28134,mazruf,"zarf içine konmuş, zarflı",26,50,34,34,45
45293,yetmezlik,yetmeme durumu,43,56,43,43,53
25838,küresel,"dünya ölçüsünde geniş bir bakış açısıyla benimsenen, global",18,43,17,17,20
5584,beşaret,muştu,33,40,33,33,33
16644,hamt,tanrı'ya şükretme,19,25,20,20,22
50908,şıpsevdi,"görür görmez seven, âşık olan kimse",19,38,16,16,34
46688,zorlu,zorbalık yapan,42,60,42,42,54
426,ahlakçılık,"ahlakı bir araç değil, bir amaç sayan öğreti, törelcilik, aktörecilik, moralizm",18,60,20,21,44
29243,mola,koyuverme,15,25,15,15,22
30800,nazlanmak,i̇steksiz görünmek,30,33,24,24,40
19106,inhisarcı,tekelci,12,14,12,12,12
25061,kurtarmacı,arızalanan veya kaza yapan araçlara yardımda bulunan kimse,18,40,18,18,36
30202,mürur,geçip gitme,12,20,14,14,22
37712,sunulmak,sunma işine konu olmak veya sunma işi yapılmak,30,62,30,29,56
11638,ekip,takım,22,25,22,22,22
6801,bunalım,"tehlikeli sonuç doğurabilecek gerginlik, buhran, kriz",10,43,18,18,39
14345,gayretsiz,"çalışmayan, çaba göstermeyen",22,24,24,24,28
28601,meserret,sevinç,29,33,31,31,36
2463,asorti,"birbirine uygun, birbirini tutar renk ve biçimde olan (giysi)",9,33,13,13,20
32617,parlayış,parlama işi,63,62,53,53,63
7369,cahil,"deneysiz, genç, toy (delikanlı veya kız)",9,20,10,10,34
32869,paylaşmak,"aralarında bölüşmek, pay etmek, üleşmek",29,56,28,28,50
12750,evrensel,"dünya ölçüsünde, dünya çapında",16,25,20,24,23
14829,gevşeme,para piyasasında değer yitimi,17,29,17,17,26
31727,onlarca,"pek çok, çok sayıda olan",19,43,29,32,39
14489,gelincik,"yılancık, arpacık, çıban vb",23,50,25,25,45
17859,hulul,"girme, sinme",0,0,0,0,0
2507,asıl,"bir şeyin kendisi, örnek, kopya karşıtı",9,25,10,10,28
27192,loşluk,loş olma durumu,48,67,38,38,60
50789,şnorkel,dizel motorlu denizaltının su altında uzun süre kalmasını sağlayan düzen,10,43,10,10,26
47478,çedene,kendirin tohumu,29,33,30,30,36
3749,aşıramento,"çalma, aşırma",43,50,48,48,46
32896,pazartesi,pazar ile salı arasındaki gün,42,67,32,32,60
29857,mânicilik,mâni söyleme işi,48,56,36,36,45
21489,karafa,"uzun boyunlu, kulpsuz küçük rakı sürahisi",17,33,19,19,30
555,aklamak,"suçsuz veya borçsuz olduğu yargısına vararak birini temize çıkarmak, tebriye etmek, ibra etmek",12,43,12,13,40
16157,gürz,silah olarak kullanılan ağır topuz,11,25,11,11,20
20447,kaderiye,kader anlayışını inkâr ederek insanların irade ve hareket özgürlüklerinin bulunduğunu ileri süren i̇slam felsefesi,11,62,10,10,37
43152,vasat,orta,22,25,22,22,22
4180,bandaj,"bağ, sargı",38,33,40,40,43
29514,muhasamat,savaşta çarpışma,32,44,50,50,57
7557,celadet,"yiğitlik, kahramanlık",14,14,15,15,14
50430,şefkatli,sevecen,13,14,13,13,13
9355,değerleme,"değer biçme, bir malın değerini belirleme, valüasyon",30,67,25,25,60
12507,esrar,"gizler, sırlar",53,60,56,56,54
50907,şıppadak,birdenbire ve beklenmeyen bir zamanda,13,40,13,13,36
19723,ittifak,"anlaşma, uyuşma, bağlaşma",6,14,7,7,13
27639,mamure,"bayındır yer, bayındırlık",19,33,20,20,30
11189,düzgü,norm,0,0,0,0,0
20146,iştahsız,i̇steksiz,47,38,47,47,47
389,ahenkli,"uyumlu, düzenli",36,62,40,40,56
794,akın,kalabalık bir şeyin arkası kesilmeyen bir geliş durumunda olması,12,50,12,12,30
28066,mayasız,i̇çinde maya bulunmayan,27,57,28,28,51
14883,gezinti,"sofa, balkon",11,14,11,11,13
19885,içermek,"i̇çine almak, içinde bulundurmak, ihtiva etmek",26,57,17,17,60
33900,püritenlik,"ahlaki, siyasi vb. konularda katı taassup",16,30,21,21,30
35526,sarıdiken,"dikenli, tüylü, iki veya çok yıllık otsu bir bitki (scolymus hispanicus)",12,33,16,16,48
23978,konabilmek,konma ihtimali veya imkânı bulunmak,36,50,27,27,45
5065,bedihi,"besbelli, apaçık",27,33,30,30,43
35739,sayesinde,"aracılığıyla, yardımıyla",18,33,19,19,30
6094,bitter,bir tür acı bira,36,50,38,38,60
47656,çekçek,"kişileri taşımak için kullanılan, insan gücüyle işleyen iki tekerlekli araç",12,33,11,11,28
40065,teessüf,"acınma, yazıklanma",0,0,0,0,0
1475,ampir,"fransa'da ortaya çıkıp daha sonra avrupa'ya yayılmış olan yapı, mobilya, giyim vb.ne ait bir üslup",10,40,8,8,34
42761,uzanış,uzanma işi,62,67,50,50,62
46749,zımba,delgeç,0,0,0,0,0
3426,açılmak,"genişlemek, bollaşmak",29,57,31,31,60
373,agresiflik,saldırgan olma durumu,19,20,19,19,26
30233,müsekkin,yatıştırıcı,0,0,0,0,0
